"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","Prob_fogo","HasFire_Predict"
"102","burned",738.2533466,2.625989448,0.487434818,519.1833352,252.7945831,0.802272975,359.8627473,"4",29.33779762,33.35416667,9.033214286,0.875694355988419,"0"
"103","burned",817.4148271,0.756154372,0.200789634,1241.300164,1097.594334,1.103440046,3076.923784,"12",26.24107143,32.52380952,11.64666667,0.997358958922202,"1"
"104","burned",803.2529138,2.232630844,0.338089517,5399.728504,1437.95354,0.48012501,4541.169529,"12",23.99583333,46.94642857,11.95422619,0.837572810900564,"0"
"105","burned",784.8469053,1.709521918,0.229096552,1269.63207,1844.057128,1.103440046,2087.912751,"4",26.24107143,32.52380952,11.64666667,0.999202865245303,"0"
"106","burned",795.302436,1.681652497,0.313900545,853.0330956,1942.563372,1.103440046,4032.222932,"4",26.24107143,32.52380952,11.64666667,0.994235493056187,"0"
"107","burned",776.6468959,2.264135878,0.28787422,7433.673557,301.2765239,0.48012501,4496.646475,"15",27.87202381,36.36309524,9.829553571,0.905610360527857,"0"
"108","burned",746.7037967,2.504910238,0.415498472,828.3430728,302.5865552,0.802272975,701.1558306,"4",30.15803571,33.35119048,15.86294643,0.968476171657846,"0"
"109","burned",726.1261087,1.68103725,0.401742199,8747.411656,466.1046691,0.48012501,2932.409303,"4",26.72619048,32.75595238,10.93133929,0.9670242585238,"1"
"110","burned",747.1588879,2.55369657,0.458179551,230.5520617,202.0665097,0.802272975,632.8518776,"4",30.15803571,33.35119048,15.86294643,0.928080308134125,"1"
"111","burned",684.3398038,1.540774474,0.745119718,1544.252206,210.135335,0.802272975,746.8718236,"4",25.08005952,64.79761905,9.069791667,0.00375028315911807,"0"
"112","burned",769.9869861,3.460551644,0.215362915,5040.270418,948.4819119,0.48012501,3442.296045,"12",23.78541667,40.9702381,9.771904762,0.991002193589927,"0"
"113","burned",753.0273483,1.488124781,0.218393447,9746.8513,710.3921171,0.48012501,3534.81434,"4",26.72619048,32.75595238,10.93133929,0.999200670311156,"0"
"114","burned",754.0710788,2.529555289,0.258885988,10280.98871,584.0984121,0.48012501,2329.635169,"4",26.72619048,32.75595238,10.93133929,0.998199910836121,"0"
"115","burned",709.2203879,2.007088565,0.449000592,1956.62392,1363.596482,0.802272975,993.8443474,"4",23.69761905,37.22619048,10.4727381,0.910443819456182,"0"
"116","burned",753.9982069,3.813754668,0.326697698,5608.489339,228.4405851,0.48012501,2513.450333,"12",23.13154762,51.86904762,11.68702381,0.852134091410078,"0"
"117","burned",785.9296237,1.894899796,0.359522026,878.0944,2015.874036,1.103440046,4204.637705,"4",26.24107143,32.52380952,11.64666667,0.984427476502184,"0"
"118","burned",779.2842467,2.665895881,0.3537746,8674.951038,600.863022,0.48012501,2554.084806,"12",27.34196429,36.6875,11.73315476,0.900172723492175,"1"
"119","not-burned",679.7792309,1.84049537,0.682103105,223.3827887,226.6791078,1.859779914,749.8294702,"4",21.30051876,66.00554298,13.1733265,0.0129114189304749,"0"
"120","not-burned",749.248114,2.601360595,0.505386655,6717.362297,199.3261904,0.802272975,10073.20807,"12",22.68238123,55.15564929,6.478001961,0.0503084171707217,"0"
"121","not-burned",793.5688008,4.623767532,0.551201095,6432.147511,216.4140086,0.802272975,7624.329235,"4",26.68648246,67.11150289,13.80121048,0.0587877664706398,"0"
"122","not-burned",782.7226373,1.59430614,0.50818554,5516.454154,1000.291735,0.48012501,5519.629208,"12",23.91094397,58.14813151,12.65755311,0.0629441934537296,"0"
"123","not-burned",817.7041714,1.109212586,0.391605197,2942.259492,2579.282139,0.802272975,8461.840988,"12",25.40548503,80.930944,8.857613969,0.10016900184203,"0"
"124","not-burned",704.0096465,1.22099817,0.593182202,204.146256,424.6504261,1.103440046,720.6710017,"4",20.14992547,67.37904596,10.81640798,0.0738746729901206,"1"
"125","not-burned",770.1768174,1.685226245,0.618015455,1445.098527,797.9407486,1.103440046,2231.279435,"4",21.04261929,57.22109409,11.63185927,0.0675080411197001,"0"
"126","not-burned",788.1806415,1.54278878,0.626365459,5223.338157,1090.118929,1.103440046,4666.974743,"4",25.58677743,31.05380031,6.246128484,0.201418520541132,"0"
"127","not-burned",827.9564478,0.972304718,0.534346656,4137.379219,1547.783375,0.802272975,6739.319362,"12",24.85369871,95.1584472,8.050372344,0.00276467818405616,"0"
"128","not-burned",768.4835734,1.952003078,0.653592691,4553.479645,2331.049571,0.672481,7948.568275,"4",26.40726472,64.91329143,13.77228229,0.0083866503553919,"0"
"129","not-burned",843.387699,0.936338778,0.595362481,5695.455133,2347.567685,0.48012501,10566.17995,"4",22.00482348,44.07014933,12.25540073,0.0880097352716334,"0"
"130","not-burned",712.4945517,2.110906879,0.551215461,1551.191483,2502.191354,2.220340014,1975.55529,"4",20.47588768,83.36891901,4.841584106,0.0383936700307071,"0"
"131","not-burned",843.7789401,1.151644751,0.454418737,1594.213333,2020.318234,0.48012501,10902.28407,"12",23.02089769,37.82742917,15.97218789,0.326505952518855,"0"
"132","not-burned",719.9983286,1.748733853,0.608083334,3159.065422,336.4390017,1.103440046,2656.693484,"4",24.11101426,94.66297985,9.137324994,0.00655198941006075,"0"
"133","not-burned",690.9909754,2.202375842,0.504773315,14404.59807,255.5065507,2.507019997,686.3782046,"4",25.29398311,69.11557914,5.36575117,0.231169554094956,"0"
"134","burned",756.0252531,1.602285265,0.451094269,5657.853685,1624.049512,2.220340014,4904.624752,"4",27.25178571,36.20535714,10.0972619,0.864097084628372,"0"
"135","burned",711.5299567,1.768733377,0.715086085,301.2109621,123.8028451,0.802272975,356.3573111,"4",24.6014881,59.75297619,8.467589286,0.0105191483700788,"0"
"136","burned",674.3855806,4.327410819,0.387186737,15888.00565,1653.291663,2.507019997,4445.192559,"4",27.28839286,44.60416667,7.13577381,0.897996797155383,"0"
"137","burned",809.9448448,0.818459325,0.543926737,9662.597248,1344.231167,0.672481,1993.499619,"9",21.29166667,54.83333333,10.04217262,0.277440125578808,"1"
"138","burned",710.3335055,2.817204067,0.43158902,9594.580135,388.0219124,2.364119125,4095.026971,"12",28.69196429,36.10416667,10.7722619,0.606333690128531,"1"
"139","burned",600.7077871,2.182275183,0.533948815,12792.68297,120.6599454,2.276500557,1076.949984,"4",25.66934524,42.3422619,14.76116071,0.508864629115625,"0"
"140","burned",822.0373534,1.127975578,0.291031228,1276.208214,3494.362788,0.895577013,9533.361903,"15",24.60625,79.88392857,5.048005952,0.193298611856377,"1"
"141","burned",713.1581696,1.189226519,0.455295148,1398.682723,273.8550012,0.802272975,5326.242667,"12",27.51458333,41.27380952,12.45544643,0.451631550216983,"0"
"142","burned",675.4196806,1.863148594,0.509308548,11769.78447,342.7125007,2.507019997,481.7599064,"4",22.95029762,43.52083333,9.864434524,0.63689098819002,"0"
"143","burned",823.5358019,0.956920916,0.301525943,2522.082065,1550.191805,0.895577013,8389.394107,"41",24.78630952,79.49702381,5.50202381,4.44805159126068e-06,"0"
"144","burned",732.7177311,2.794755915,0.370495586,9911.955832,767.320509,2.507019997,3790.466362,"4",28.69196429,36.10416667,10.7722619,0.972260514714384,"0"
"145","burned",652.7559058,5.1219437,0.354305765,16044.17956,1085.968723,2.507019997,3962.674423,"4",27.28839286,44.60416667,7.13577381,0.94828523555016,"0"
"146","burned",681.9124612,2.202861466,0.435975147,12668.94878,463.5089315,2.507019997,332.9711923,"4",22.95029762,43.52083333,9.864434524,0.886224421249762,"0"
"147","burned",720.1979134,1.490276285,0.468527649,803.2745195,209.7074559,0.802272975,5671.971846,"4",27.51458333,41.27380952,12.45544643,0.793588564005136,"0"
"148","burned",703.951818,2.186101348,0.34515753,9584.708608,264.3677998,2.00223027,4211.647236,"12",28.69196429,36.10416667,10.7722619,0.909205093786753,"1"
"149","not-burned",685.6121473,1.484327245,0.592365537,503.4882652,175.6715932,0.672481,582.1271437,"4",24.17936123,47.583481,14.98504003,0.241860547432546,"0"
"150","not-burned",839.712478,1.35164539,0.475568883,5660.816163,1963.412476,0.48012501,10323.57841,"12",22.31524127,30.46309629,9.35687453,0.328689058157647,"0"
"151","not-burned",806.3424838,1.848415146,0.476431245,2519.002907,273.709201,0.48012501,12125.105,"12",22.18975354,39.42643972,7.769192421,0.212949885419144,"0"
"152","not-burned",726.8603272,2.211678271,0.503211894,9145.23641,1394.890006,0.802272975,5473.040489,"12",29.88565275,36.96999608,19.66418278,0.209510276706668,"0"
"153","not-burned",784.850985,2.854242725,0.668457754,580.969993,221.4962091,0.802272975,3694.6588,"4",24.94627335,44.14629301,7.01032662,0.0494469198796722,"1"
"154","not-burned",695.9844896,1.65563757,0.541833321,11148.86399,330.7442342,0.48012501,470.5004703,"4",21.99444256,74.40172292,3.98297887,0.099650966214454,"0"
"155","not-burned",764.9688084,3.289253014,0.555101089,11894.67237,104.9068563,2.507019997,1830.736961,"4",23.46824823,34.23676801,6.152390139,0.499046942479466,"0"
"156","not-burned",729.5053615,2.291869457,0.577933315,1359.076758,365.2355414,1.103440046,2193.39419,"4",28.87466178,40.46814665,8.105914933,0.346896457103987,"0"
"157","not-burned",803.5528371,4.432079616,0.573497899,6659.026416,305.9799644,0.48012501,6812.999127,"4",20.0236908,86.49435661,18.64538358,0.0111639842346289,"0"
"158","not-burned",772.9064927,2.60650709,0.565516659,5220.101508,272.3656457,1.103440046,5186.219128,"4",29.35607406,81.55825786,2.994283815,0.0263019205872532,"0"
"159","not-burned",743.3539557,2.598112804,0.46749776,7223.365643,371.3186039,0.48012501,2622.83504,"12",22.61982859,38.65216708,7.640609839,0.434449273432387,"0"
"160","not-burned",789.8882524,6.447050911,0.632269021,4461.637421,184.3242756,0.48012501,8029.349787,"4",20.6048728,58.44828199,6.876990167,0.017468144371784,"0"
"161","not-burned",673.4449287,2.30415432,0.52916144,12903.15313,805.282447,2.507019997,5681.085419,"4",27.49393326,61.5702613,7.949222995,0.14750251567698,"0"
"162","not-burned",742.46499,2.053763965,0.63398451,2396.734067,979.2137892,1.103440046,6294.594704,"4",19.37824656,41.38091242,10.9276936,0.0849463959051475,"0"
"163","not-burned",787.0434264,5.00299612,0.604896409,11292.01215,160.5475367,2.507019997,2144.619318,"4",20.4381706,70.95198226,11.90921337,0.0232759713883051,"0"
"164","not-burned",690.4433856,2.232621892,0.58185999,15392.58643,319.45303,2.507019997,752.8509012,"4",24.8109544,76.01178391,3.189162378,0.0344026996620359,"0"
"165","not-burned",726.6126229,1.598276627,0.630980947,1947.632833,584.6283694,0.802272975,3263.95172,"4",20.21934139,87.94793499,9.794570093,0.00611126771022035,"0"
"166","not-burned",834.230925,1.336186723,0.365726656,460.2746947,1815.733762,0.48012501,9670.148488,"12",29.52973329,85.29623656,10.31316973,0.124721744093843,"0"
"167","not-burned",802.5956966,0.825878765,0.546857131,2593.778782,1985.502463,2.220340014,2442.532336,"4",21.05817617,89.83693121,16.42956369,0.029967152006467,"1"
"168","not-burned",828.6430829,1.010663031,0.569503914,2746.825229,2710.540363,0.802272975,5468.68966,"4",22.52595902,33.4592504,8.775409827,0.375210678764844,"0"
"169","not-burned",691.7555994,2.561190153,0.568049984,10534.10713,400.2190469,0.802272975,7030.973038,"4",24.85537939,30.98791521,6.631808493,0.369357696677689,"0"
"170","not-burned",665.4210761,3.625092756,0.518026173,13231.5973,196.1769126,2.507019997,5567.405268,"4",27.89377529,55.58889571,5.759119313,0.240310770869548,"0"
"171","not-burned",751.6195337,1.888627036,0.570501187,4130.19905,1185.748811,0.802272975,3069.8363,"4",23.50421371,87.23629816,14.25136973,0.0198529336024574,"0"
"172","not-burned",708.4722534,2.221983588,0.507798711,3225.179443,324.5754749,0.48012501,1990.220206,"12",24.34903237,52.07261652,18.73536284,0.138561583739042,"0"
"173","not-burned",847.1831428,0.992646789,0.498191094,3950.638379,577.1532269,0.48012501,6932.295192,"12",28.89730785,67.02279505,15.23112071,0.0427912628316053,"0"
"174","not-burned",817.8545643,1.304085176,0.65954777,2438.684701,376.1371335,0.802272975,6211.054167,"4",24.08666794,87.08152719,4.275463843,0.00272224456288392,"0"
"175","not-burned",760.4214693,4.609839451,0.590473788,8348.1712,262.9632304,0.802272975,9451.681105,"4",20.77619296,86.44188021,18.90533354,0.00568101842673906,"0"
"176","not-burned",772.0049095,3.237889823,0.453590611,6324.438141,720.3587016,0.48012501,2198.429621,"12",26.46949563,84.3162821,19.26017198,0.0419614848721292,"0"
"177","burned",647.2177231,2.458239938,0.385918706,4494.319358,406.7184375,2.220340014,373.6664674,"12",29.31458333,30,12.23943452,0.913187600208193,"0"
"178","burned",690.7083553,1.172192751,0.486177032,1026.36567,600.4858727,0.802272975,464.1130601,"4",28.93988095,36.51488095,10.16193452,0.861065434119346,"0"
"179","burned",680.1949472,1.713124361,0.611747052,2625.234918,208.6229678,2.507019997,711.8479844,"4",22.84583333,53.87797619,10.16883929,0.112036366776261,"0"
"180","burned",755.7938258,2.591941085,0.366397887,3071.230642,468.3051125,2.507019997,3099.788054,"12",26.54732143,30.56845238,10.535625,0.920966578654406,"0"
"181","burned",653.2446866,2.092531009,0.515586251,14142.10634,239.230516,1.283047694,4296.396036,"4",29.12857143,30.70238095,9.849077381,0.699021431190688,"0"
"182","burned",746.0308191,1.43922653,0.587286203,231.8833869,1114.931527,0.802272975,3856.78691,"4",28.13809524,36.6547619,12.91300595,0.325969773400728,"0"
"183","burned",751.5386295,1.796942711,0.256967571,3928.407916,111.5888673,2.507019997,3719.506368,"4",26.54732143,30.56845238,10.535625,0.998689785600388,"1"
"184","burned",764.4815588,5.900055659,0.348169303,10231.82596,1362.777696,0.802272975,7270.719212,"4",28.31369048,40.41071429,13.03104167,0.953624965351036,"0"
"185","burned",742.7235935,2.917154923,0.322122995,4624.505998,215.510076,2.507019997,3131.195503,"12",26.54732143,30.56845238,10.535625,0.965938548811589,"0"
"186","burned",727.1095358,3.08969516,0.474691962,2373.655841,283.1263523,2.507019997,2687.145553,"4",26.54732143,30.56845238,10.535625,0.888768992707521,"1"
"187","burned",693.6694726,1.812505194,0.488709552,10431.01601,225.6144047,0.802272975,6490.97329,"4",29.12857143,30.70238095,9.849077381,0.784926693164992,"0"
"188","burned",722.0577479,2.077804465,0.575713146,742.9208822,192.7329019,0.95992616,1513.330191,"4",28.13809524,36.6547619,12.91300595,0.450069519198703,"0"
"189","burned",700.7682219,1.007597924,0.606054556,444.9620674,811.8444186,0.802272975,595.8456956,"3",28.93988095,36.51488095,10.16193452,0.884652641272525,"0"
"190","burned",740.1675677,1.688717551,0.566726112,1717.914426,683.3154149,0.802272975,1297.995063,"4",30.00327381,30.67857143,6.146904762,0.592371714520971,"0"
"191","burned",716.7826119,2.990272789,0.294392272,3754.215092,344.9669705,2.507019997,2314.71217,"4",26.54732143,30.56845238,10.535625,0.99719088583108,"1"
"192","burned",641.5239536,1.687564488,0.433119343,14078.67003,772.2621908,2.507019997,2152.905424,"4",28.13809524,36.6547619,12.91300595,0.914277801305953,"0"
"193","burned",690.2002577,2.581695763,0.339801533,12034.6766,268.5440447,2.163256152,6167.190663,"12",28.31369048,40.41071429,13.03104167,0.860803899351316,"1"
"194","burned",699.6586346,1.727560142,0.328277635,10610.11296,192.3599007,0.802272975,7608.629054,"12",28.31369048,40.41071429,13.03104167,0.883961785980354,"0"
"195","burned",598.8876528,2.214378004,0.460811661,11143.64475,144.1651412,2.220340014,1903.943059,"4",28.09166667,34.0952381,9.304880952,0.889472678693737,"0"
"196","burned",716.221923,3.247388549,0.28868482,10116.01844,305.3981628,0.802272975,7880.621916,"4",28.31369048,40.41071429,13.03104167,0.989656917885803,"0"
"197","burned",747.962314,1.904726106,0.564691587,758.6756053,310.5340357,0.802272975,2977.589657,"4",28.13809524,36.6547619,12.91300595,0.46977794906466,"0"
"198","burned",757.3874631,2.904455618,0.533907556,1389.450638,892.2156273,2.220340014,1254.626985,"4",28.29732143,34.63988095,11.55720238,0.662838077928777,"0"
"199","burned",696.0141361,2.068597411,0.316024677,11440.71953,502.5993375,0.802272975,6569.037344,"12",28.31369048,40.41071429,13.03104167,0.909820388677277,"0"
"200","burned",642.5794422,1.955939815,0.480573797,14417.43823,593.8848372,2.507019997,2605.401138,"4",28.13809524,36.6547619,12.91300595,0.787810217514772,"1"
"201","burned",686.894159,0.997438748,0.63407585,10385.88224,413.4582806,0.48012501,2741.65285,"4",22.13571429,53.58035714,11.38309524,0.0529465397231155,"0"
"202","burned",695.4629293,1.007496965,0.494500856,306.8291894,192.345363,0.802272975,935.2593762,"4",29.31458333,30,12.23943452,0.893290616845367,"0"
"203","burned",667.5865006,1.974840559,0.522322118,12412.40022,1192.384416,0.802272975,2619.370122,"4",29.12857143,30.70238095,9.849077381,0.694349109896115,"1"
"204","burned",783.9944807,3.146316173,0.482454028,7500.38862,148.1546897,2.444404881,6394.325372,"4",23.79017857,58.32738095,11.18467262,0.379879003006964,"1"
