"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"1","not-burned",719.1957366,2.188889277,0.517638531,1573.986959,319.3626569,3.122620106,950.7819766,"4",0.390233651808688,"1"
"2","not-burned",730.2725881,3.073078431,0.566873938,3737.150387,210.1013269,0.895577013,4014.164107,"4",0.442035277596632,"0"
"3","not-burned",629.1050411,1.66057952,0.522319783,1433.306111,1427.590491,2.615119934,2125.667718,"4",0.320768158550602,"1"
"4","not-burned",688.7826992,2.418728425,0.477001184,2256.537565,298.6913325,0.895577013,7784.037374,"4",0.406248409836566,"1"
"5","not-burned",752.0315896,2.279418694,0.522181102,3478.89998,1088.31384,3.511869907,5054.749614,"4",0.450481142408412,"0"
"6","not-burned",650.0288083,2.145316155,0.491036445,1219.273199,1867.941139,1.338879943,705.8459142,"12",0.457137825689519,"1"
"7","not-burned",631.0151628,2.482164525,0.546943732,968.5173135,183.8845679,5.531589985,625.3242948,"4",0.297985571772325,"1"
"8","not-burned",581.0760544,1.782939233,0.458195819,665.4298838,208.2696365,1.338879943,1560.319812,"4",0.349298290563774,"1"
"9","not-burned",659.9628075,2.515366219,0.55058331,2555.849465,403.2817917,1.103440046,381.0206148,"4",0.394110565717631,"1"
"10","not-burned",619.3040322,3.878069089,0.524992851,1296.7439,406.1375561,1.611490011,1053.398541,"4",0.374420115464705,"1"
"11","not-burned",539.8880486,2.579186045,0.604002066,1418.459916,143.3880243,1.724532768,1388.711173,"4",0.238404483524625,"1"
"12","not-burned",699.068572,3.292928044,0.534682133,928.9261067,213.6960262,6.415256857,433.8558777,"4",0.353082768141688,"1"
"13","not-burned",709.7050587,1.819981594,0.516529161,2507.447773,1336.0096,1.103440046,2966.750896,"4",0.410451525746094,"1"
"14","not-burned",561.9781366,1.724404077,0.473876661,3664.668246,813.0479478,1.611490011,1430.613448,"4",0.460230923080573,"1"
"15","not-burned",615.4509708,2.307740327,0.541526651,1084.511471,754.0117842,5.531589985,1168.427955,"4",0.293964587216192,"1"
"16","not-burned",726.7701809,9.151566047,0.591066646,2846.12976,312.3695076,1.533360004,2361.164033,"4",0.542927651173301,"1"
"17","not-burned",671.6597308,2.619787386,0.48159879,3720.858465,221.8715025,1.103440046,1072.020903,"4",0.532036883386208,"1"
"18","not-burned",595.2654048,1.619504781,0.510238453,1750.171334,2987.109266,4.401770115,3861.681253,"4",0.311360451705808,"1"
"19","not-burned",740.8866568,1.987183572,0.495094115,1658.805205,376.5109813,3.122620106,2625.731288,"4",0.408516523108244,"1"
"20","not-burned",805.7086598,0.759087712,0.31669486,1783.843417,1203.801004,0.895577013,8038.705765,"4",0.578673647536782,"0"
"21","not-burned",560.9331831,1.645707964,0.507273324,2834.256161,1682.841987,4.401770115,3838.634961,"4",0.347798580317158,"0"
"22","not-burned",820.7328936,1.055570791,0.547030538,2038.124892,2443.55228,0.895577013,8393.503241,"4",0.334607943664198,"0"
"23","burned",457.4335159,1.315071511,0.497093743,3782.780884,844.6611441,4.205230236,1443.421999,"4",0.372456570448682,"1"
"24","burned",465.2916185,1.822881458,0.365184742,2894.356159,1350.904898,4.205230236,387.5455862,"4",0.511287862949822,"1"
"25","burned",823.2412019,0.989576252,0.474882898,961.7796383,1501.752156,0.895577013,7766.255525,"12",0.444325880126192,"1"
"26","burned",603.2406608,1.707011038,0.475562618,889.0057494,665.590364,2.615119934,3049.755633,"4",0.329740938716552,"1"
"27","burned",460.3451822,1.513651603,0.387839344,2944.423673,719.4904277,7.10799524,2828.143319,"15",0.296555639935932,"0"
"28","burned",656.4173282,1.888096591,0.421087692,720.1492871,264.7804392,3.156620026,1352.118007,"4",0.422919797884822,"0"
"29","burned",461.8393875,1.217516168,0.676533099,667.781882,275.8779259,4.650616436,1557.132258,"4",0.120124976575403,"1"
"30","burned",682.2204782,2.676363852,0.434087854,623.8585089,848.1359143,3.156620026,2167.927504,"4",0.427220060088165,"1"
"31","burned",793.2259536,1.380525818,0.428097658,2684.465977,248.5552739,1.533360004,3695.538539,"4",0.540191249669619,"1"
"32","burned",456.3562572,1.22318648,0.446868152,3086.058389,578.8452852,4.205230236,759.7355535,"4",0.400960933295886,"0"
"33","burned",640.9900638,3.026784948,0.433034357,3014.612816,282.5335072,1.51574504,522.2373021,"4",0.556421178273134,"0"
"34","burned",467.16392,2.162517239,0.519120437,2176.95207,1084.926464,4.205230236,834.1841631,"4",0.308977197947343,"1"
"35","burned",738.9505534,1.183511281,0.392086374,187.5122411,271.3453816,0.895577013,9128.808788,"12",0.459794866253844,"1"
"36","burned",573.4924247,1.568833651,0.557931536,479.3838932,218.0327471,1.742848053,3269.962136,"4",0.223932056242825,"1"
"37","burned",456.377713,0.955889694,0.550446481,2557.188373,245.6035542,4.540936902,1582.172358,"4",0.25673867668621,"0"
"38","burned",652.3177431,2.710872224,0.546817082,2531.574748,599.8489102,1.103440046,1392.688973,"4",0.389593307523868,"1"
"39","burned",827.332086,1.020513405,0.383793794,361.688915,1760.042232,0.895577013,7764.923382,"12",0.526433492986814,"1"
"40","burned",595.3856007,1.815538089,0.478764512,554.8483335,319.0921443,2.450153543,3364.155458,"4",0.309818223045981,"1"
"41","burned",517.683343,2.173947114,0.753663787,2210.455031,870.6475681,4.401770115,360.414899,"4",0.140639169643679,"0"
"42","burned",645.6469764,3.038250099,0.603863498,2799.889535,205.903973,2.155008014,1012.558976,"4",0.343134651627007,"1"
"43","burned",659.2705132,1.66234449,0.518469474,1000.099866,587.9702705,3.156620026,1411.430497,"4",0.32248650415184,"1"
"44","burned",546.6212043,2.45301074,0.571285377,2395.639084,1069.842792,4.401770115,1385.62377,"4",0.296683585621222,"0"
"45","not-burned",651.6147202,2.237266769,0.543115458,1902.766563,333.6643035,3.319195518,399.5373842,"4",0.353826741691703,"1"
"46","not-burned",678.8927177,5.076328301,0.44433928,3686.166143,1567.350837,3.156620026,3978.501052,"4",0.604846712699873,"1"
"47","not-burned",679.2269283,2.348262918,0.522790468,1228.075102,912.9867455,3.511869907,374.552144,"4",0.359793295341781,"1"
"48","not-burned",669.0137948,2.460350658,0.517201104,4176.686397,240.4668471,1.103440046,619.5207051,"4",0.510559691449017,"0"
"49","not-burned",692.4077922,2.668488424,0.46673958,957.6244571,538.84634,0.895577013,3653.485548,"4",0.404380227166803,"1"
"50","not-burned",754.5812758,5.349078832,0.528289284,3130.27034,412.1560686,0.895577013,4928.923897,"4",0.520891891385407,"1"
"51","not-burned",809.3734018,4.282841149,0.466283327,886.7526806,798.4040194,0.895577013,6890.675463,"4",0.464116227224906,"1"
"52","not-burned",787.0421726,1.101858759,0.557225549,3026.917497,1838.528921,0.895577013,4777.764476,"4",0.386823799156689,"0"
"53","not-burned",530.5355812,2.806487307,0.490241096,191.9394923,321.2654626,5.987964272,573.3507975,"4",0.291698126729099,"0"
"54","not-burned",649.6441806,2.068794611,0.460979154,7157.572653,251.428579,2.133080006,7731.518234,"4",0.625892811219309,"0"
"55","not-burned",718.4212522,1.676766293,0.450601101,1305.745931,2003.802096,3.511869907,2172.82696,"4",0.428501959988356,"1"
"56","not-burned",656.1871639,2.479207756,0.513211444,2054.031445,132.4044339,1.533360004,678.780395,"4",0.406657800356245,"1"
"57","not-burned",620.0799428,1.565603043,0.447374433,575.6851429,861.7721099,1.611490011,2695.767382,"4",0.356715672380526,"0"
"58","not-burned",702.8085019,2.283197216,0.49447022,4240.53248,785.9400635,1.103440046,1454.615139,"4",0.542947785386244,"1"
"59","not-burned",808.719636,1.094717193,0.454821094,381.0985751,879.9889503,0.895577013,4829.055684,"4",0.390385388222367,"0"
"60","not-burned",624.9095039,1.767144303,0.435698794,2837.442098,388.0482251,2.476703674,3437.766611,"4",0.472086836815046,"0"
"61","burned",791.2325568,2.668418539,0.332369836,578.0138779,471.1147164,0.895577013,9691.898201,"4",0.53066753139856,"0"
"62","burned",788.1687043,2.326997886,0.382953475,1385.815074,907.4682948,0.895577013,8659.906408,"4",0.508880899900621,"1"
"63","burned",745.470443,3.910647717,0.375111661,263.0719691,2052.960072,0.964864691,4750.874804,"4",0.52470811023744,"0"
"64","burned",756.8362372,5.986492618,0.402749587,2428.771635,167.2582443,1.103440046,2475.830992,"4",0.670531409224637,"0"
"65","burned",684.8300951,2.464089941,0.426981925,629.2180893,421.8496726,0.68259741,1461.314789,"4",0.448317772508086,"1"
"66","burned",674.3487639,2.275773246,0.373256028,1596.218657,584.4611137,1.103440046,2163.20308,"4",0.540375445822137,"0"
"67","burned",695.4261026,2.257127881,0.314188146,708.3773455,238.521805,1.533360004,3111.158549,"4",0.565709195311142,"0"
"68","burned",678.7643709,1.322604331,0.339048197,196.0812123,126.7795921,1.533360004,3175.975114,"4",0.478949534751022,"1"
"69","burned",670.5199966,2.762215389,0.294970873,2389.062033,1390.559774,1.533360004,838.4263813,"12",0.746856493195246,"1"
"70","burned",813.6319174,2.480080335,0.34599682,2563.618908,556.4022106,1.103440046,1280.222806,"4",0.686416109426861,"0"
"71","burned",797.4341542,6.872308979,0.344289976,2691.062449,1235.185374,1.103440046,717.0014032,"4",0.781556639205053,"1"
"72","burned",784.06105,7.81807852,0.366114769,2224.675722,295.6734186,1.103440046,2793.78058,"4",0.745854128472756,"1"
"73","burned",825.0550803,1.003864002,0.372795176,3007.340416,791.223214,0.895577013,7408.505951,"4",0.591567253853488,"0"
"74","burned",787.2122166,7.176900761,0.411126763,2377.79074,214.3179723,1.103440046,1912.304152,"4",0.703360068013965,"0"
"75","burned",728.05094,2.153659004,0.360293042,815.994443,1635.028123,0.895577013,5388.17505,"4",0.508723665705093,"1"
"76","burned",597.2593315,2.751431428,0.260792606,3669.417417,820.3513132,1.611490011,2481.385156,"12",0.784813735709107,"0"
"77","not-burned",767.4188476,2.122819226,0.503981238,469.4893248,703.4385561,3.122620106,1246.729907,"12",0.445011444350185,"1"
"78","not-burned",657.0723566,3.154483154,0.624855532,3458.050814,481.7611438,1.533360004,838.3361832,"4",0.360582348284512,"1"
"79","not-burned",603.4835653,1.662873807,0.548296424,796.0031549,541.7133896,2.615119934,2845.576585,"4",0.255330560703052,"1"
"80","not-burned",583.2176342,2.199088258,0.480429158,2731.930606,339.3045717,1.611490011,2709.432278,"12",0.493409772406633,"0"
"81","not-burned",681.7603539,1.748501131,0.557753559,3805.839433,1247.619839,1.103440046,705.1508079,"4",0.430821423331621,"0"
"82","not-burned",750.8074687,1.871084455,0.518661447,4232.59804,1013.576293,3.511869907,4900.648871,"4",0.480918966585294,"0"
"83","not-burned",455.934157,1.040484896,0.703528545,1157.132742,159.4483457,4.226140847,1295.520986,"4",0.11528319269394,"0"
"84","not-burned",684.4600993,2.067307252,0.449876031,3597.12684,1172.652667,3.511869907,1209.013009,"12",0.617697936587664,"0"
"85","not-burned",673.611647,2.558313603,0.507402074,3570.071689,255.9721429,1.103440046,1236.951798,"4",0.491709029254985,"0"
"86","not-burned",813.2113011,1.084389617,0.259167772,681.0423201,1155.287651,0.895577013,6361.948953,"41",0.787085941581088,"0"
"87","not-burned",574.3826786,1.522037241,0.561735694,664.1135415,740.1163916,2.717230082,1564.836626,"4",0.235256854507535,"1"
"88","not-burned",463.7725603,1.718041664,0.700351162,511.3668478,212.4578089,5.08248553,2015.374426,"4",0.108769419547422,"0"
"89","not-burned",562.5514693,2.411422688,0.527079757,2898.766678,820.8860781,1.611490011,1145.661845,"4",0.383295124335039,"1"
"90","not-burned",766.3589422,3.250038455,0.575842697,1770.257417,149.2420734,3.176199196,520.2502616,"4",0.383845331754724,"1"
"91","not-burned",802.8744687,2.915496218,0.573368867,1906.087111,707.3997222,0.895577013,8258.168551,"4",0.33896874138696,"0"
"92","not-burned",792.8940319,1.517407141,0.506970223,2594.575825,331.2817872,0.895577013,5159.555992,"4",0.434240916629176,"0"
"93","not-burned",715.6070513,2.392972629,0.523753118,3592.563235,2730.89841,3.111498818,4543.477452,"4",0.447446118725021,"0"
"94","not-burned",701.731725,3.309343666,0.551935408,320.0229896,258.6755972,3.400055939,497.3714659,"4",0.320663460046048,"1"
"95","burned",636.9002041,1.966970885,0.359434941,6237.347953,365.3485843,2.717230082,949.3498816,"12",0.793608962531078,"0"
"96","burned",628.0030817,1.817916248,0.376642012,4317.356917,984.7943682,2.717230082,4088.306003,"12",0.677328294965325,"0"
"97","burned",631.5741134,3.764869442,0.439934123,342.5244927,210.5926149,1.533360004,1306.379777,"4",0.428007282067599,"0"
"98","burned",811.660445,1.177487737,0.32679364,577.6756573,1609.644938,0.895577013,1454.045549,"4",0.586060546606702,"0"
"99","burned",463.1640866,1.725158112,0.663384679,471.0357488,230.424279,4.756992224,498.2455678,"4",0.133440497363055,"1"
"100","burned",662.6978121,3.351680299,0.450215457,552.7048115,274.8850298,0.895577013,5159.988484,"4",0.395164356194195,"1"
"101","burned",647.5180324,7.443578987,0.402491017,3536.422368,711.9188553,2.717230082,4008.367048,"12",0.750744769370952,"0"
"102","burned",652.2849133,1.932302472,0.41815549,3899.127691,677.8199019,2.717230082,2569.022791,"12",0.64053154204367,"0"
"103","burned",807.6326541,1.140777463,0.455142739,810.927465,1766.834881,0.895577013,2726.303118,"4",0.430481734508901,"0"
"104","burned",810.0595463,0.821145998,0.303182975,402.610406,1802.313393,0.895577013,1912.030586,"4",0.591008945875731,"0"
"105","burned",842.4527824,0.778506668,0.642712763,202.5439683,3927.385666,1.533360004,857.9755559,"41",0.403614036275433,"0"
"106","burned",471.5781888,1.590558245,0.588078454,200.9321996,623.6089545,4.205230236,584.8063651,"4",0.17405143127074,"0"
"107","burned",654.7346125,4.223950896,0.29748238,5289.462005,306.7769696,2.717230082,1840.675878,"12",0.84506578654433,"0"
"108","burned",701.545792,2.40834162,0.408920633,1404.532587,1043.73328,0.895577013,3148.002876,"4",0.495719578408286,"1"
"109","burned",523.5878049,1.887707957,0.620494929,431.3526662,1378.853537,3.336469889,862.9700491,"4",0.176669650650437,"0"
"110","burned",639.1974812,1.684878587,0.452191863,4842.801933,417.3612145,2.717230082,1744.964148,"12",0.640924148488771,"0"
"111","burned",628.4241067,4.050826364,0.474492982,3040.309852,228.6164477,2.717230082,3495.031653,"12",0.571923925641868,"0"
"112","burned",840.40367,0.755157668,0.652063369,1252.196049,3600.042137,1.533360004,539.3259766,"41",0.443562873545643,"0"
"113","not-burned",637.2246358,0.933340449,0.603889982,336.0612341,284.7479758,2.148309946,2686.137438,"4",0.193568762546119,"1"
"114","not-burned",713.64411,2.44442922,0.594249986,612.2048737,1155.095008,1.103440046,3090.357251,"4",0.263266223795103,"1"
"115","not-burned",711.6676583,2.192087173,0.569641653,768.8631132,555.1048128,1.103440046,2522.241393,"4",0.291149875895663,"0"
"116","not-burned",558.6815218,2.564027034,0.509091654,552.54225,699.0853748,4.401770115,2238.095223,"4",0.28472424300264,"0"
"117","not-burned",764.3973773,8.446814484,0.574146416,408.8190859,607.7399084,1.103440046,788.6755464,"4",0.461193402822559,"0"
"118","not-burned",779.4278775,1.476464398,0.648835702,3345.990605,247.3044962,0.895577013,4591.240335,"4",0.309442134635649,"0"
"119","not-burned",693.7555443,2.132681289,0.607795808,2431.45908,327.0879059,0.672481,2626.351751,"4",0.31283562292403,"0"
"120","not-burned",692.0567308,2.950873999,0.580254156,3593.295476,1211.297853,3.511869907,829.5024608,"4",0.419285311181327,"1"
"121","not-burned",535.0467374,2.193454909,0.503207833,401.3093913,1144.607264,3.336469889,436.6760597,"4",0.285748256697375,"0"
"122","not-burned",613.9477144,1.734389067,0.391689209,2401.550141,1672.165428,2.615119934,2374.527064,"12",0.583020194332735,"1"
"123","not-burned",736.9069117,1.929293604,0.610744421,4455.101377,883.5561718,3.511869907,2471.77172,"4",0.40203648283174,"0"
"124","not-burned",796.6427095,0.947180342,0.568756234,4071.871893,1456.854142,0.895577013,6613.241169,"4",0.404924988891203,"1"
"125","not-burned",603.8679376,2.375454881,0.50652888,344.638094,704.8727543,2.133080006,396.2041373,"4",0.314596305263748,"1"
"126","not-burned",829.9113647,1.79838893,0.678587489,2326.682256,557.1204407,1.533360004,3644.583051,"4",0.270882915556913,"0"
"127","not-burned",707.0874456,1.988561149,0.5659802,1722.452476,827.915361,3.511869907,911.1332904,"4",0.332673296275332,"0"
"128","not-burned",821.8728622,4.176675276,0.582307122,4326.295317,246.3613048,1.533360004,5289.681856,"4",0.506955126867389,"0"
"129","not-burned",830.598669,1.043878293,0.298678561,3220.016644,3723.673487,0.895577013,9924.138692,"41",0.817029294145207,"0"
"130","not-burned",654.8192314,0.920361955,0.59713123,1706.825973,2262.947896,1.338879943,2962.873942,"4",0.250114169111238,"0"
"131","not-burned",550.357214,1.81482168,0.513461097,2156.640945,1001.931024,2.694950104,1812.522128,"4",0.335687939575487,"1"
"132","burned",685.5886867,5.292900675,0.488061085,203.6946008,183.1537537,1.533360004,473.2001805,"4",0.436577008703368,"0"
"133","burned",799.198711,1.359916738,0.408810613,1150.055023,2162.897682,0.895577013,1953.45747,"4",0.511114882571786,"0"
"134","burned",559.351272,1.727716297,0.483849059,4584.043255,127.3915451,2.000450342,360.5397995,"4",0.500187194757711,"1"
"135","burned",631.2172369,1.687463296,0.306530751,1594.758287,1295.126065,1.611490011,1374.403341,"4",0.589590292801801,"0"
"136","burned",723.8111393,8.527984455,0.640130296,566.8487857,207.5558682,1.533360004,1951.446764,"4",0.364446742791208,"1"
"137","burned",612.488006,2.686558268,0.503574558,1246.906242,848.0437483,1.338879943,1356.357969,"12",0.435015959897301,"0"
"138","burned",674.9538738,9.55129727,0.508684397,3429.320445,203.4453536,1.533360004,2311.536322,"4",0.652206431016562,"0"
"139","burned",796.9677849,1.508286047,0.430961538,1394.019489,1666.256769,0.895577013,1920.725572,"4",0.499706498100419,"0"
"140","burned",557.7782163,1.233310194,0.443133998,4791.728586,200.2409157,1.611490011,981.7573105,"4",0.540404843620516,"1"
"141","burned",679.1498081,1.707961142,0.446750881,2936.324324,1208.254179,3.156620026,3923.971569,"4",0.478814194341969,"1"
"142","burned",650.2259402,3.315838129,0.260524264,4795.185815,474.6796982,1.611490011,4866.289517,"15",0.655463402076701,"1"
"143","burned",584.4616778,1.106814533,0.45074386,758.4759514,277.32284,1.338879943,1029.102279,"15",0.224533601509516,"0"
"144","burned",691.6188923,2.569053751,0.608476761,378.5216307,156.900567,1.533360004,959.4471995,"4",0.251144353641172,"1"
"145","burned",609.8899088,1.885474109,0.353056958,384.3974617,1196.981615,1.828693096,2119.885613,"4",0.464476083365404,"1"
"146","burned",707.2526922,5.161958799,0.45239669,3872.766579,618.7288249,1.103440046,2943.944085,"4",0.635862007413258,"1"
"147","burned",590.4481323,1.751214945,0.469443246,846.2913143,474.684359,1.338879943,1141.577039,"15",0.224958027163909,"1"
"148","burned",713.0641477,5.409584854,0.347011345,4998.54754,916.048335,1.103440046,2582.224087,"4",0.790406549824342,"1"
"149","burned",668.3218271,2.464934852,0.394053302,1115.759648,189.6034893,1.533360004,370.5487755,"4",0.510477371051405,"0"
"150","burned",706.7752981,4.781006103,0.622152358,223.4627007,246.0401067,1.533360004,1172.351142,"4",0.282088879741417,"0"
